MESS_DATUM;FG_LBERGWh
1982031704;0
1982031705;0
1982031706;16.7
1982031707;50
1982031708;108.3
1982031709;202.8
1982031710;163.9
1982031711;158.3
1982031712;155.6
1982031713;94.4
1982031714;63.9
1982031715;25
1982031716;38.9
1982031717;16.7
1982031718;0
1982031719;0
1982031720;0
1982031721;0
1982031722;0
1982031723;0
1982031800;0
1982031801;0
1982031802;0
1982031803;0
1982031804;0
1982031805;0
1982031806;8.3
1982031807;52.8
1982031808;177.8
1982031809;277.8
1982031810;416.7
1982031811;441.7
1982031812;627.8
1982031813;463.9
1982031814;475
1982031815;280.6
1982031816;163.9
1982031817;47.2
1982031818;0
1982031819;0
1982031820;0
1982031821;0
1982031822;0
1982031823;0
1982031900;0
1982031901;0
1982031902;0
1982031903;0
1982031904;0
1982031905;0
1982031906;16.7
1982031907;75
1982031908;100
1982031909;233.3
1982031910;444.4
1982031911;586.1
1982031912;480.6
1982031913;586.1
1982031914;297.2
1982031915;236.1
1982031916;122.2
1982031917;19.4
1982031918;0
1982031919;0
1982031920;0
1982031921;0
1982031922;0
1982031923;0
1982032000;0
1982032001;0
1982032002;0
1982032003;0
1982032004;0
1982032005;0
1982032006;36.1
1982032007;133.3
1982032008;169.4
1982032009;222.2
1982032010;438.9
1982032011;441.7
1982032012;333.3
1982032013;322.2
1982032014;333.3
1982032015;122.2
1982032016;38.9
1982032017;33.3
1982032018;0
1982032019;0
1982032020;0
1982032021;0
1982032022;0
1982032023;0
1982032100;0
1982032101;0
1982032102;0
1982032103;0
1982032104;0
1982032105;0
1982032106;8.3
1982032107;22.2
1982032108;52.8
1982032109;108.3
1982032110;133.3
1982032111;177.8
1982032112;241.7
1982032113;125
1982032114;86.1
1982032115;72.2
1982032116;22.2
1982032117;8.3
1982032118;0
1982032119;0
1982032120;0
1982032121;0
1982032122;0
1982032123;0
1982032200;0
1982032201;0
1982032202;0
1982032203;0
1982032204;0
1982032205;0
1982032206;19.4
1982032207;52.8
1982032208;152.8
1982032209;325
1982032210;300
1982032211;161.1
1982032212;288.9
1982032213;202.8
1982032214;219.4
1982032215;141.7
1982032216;55.6
1982032217;22.2
1982032218;0
1982032219;0
1982032220;0
1982032221;0
1982032222;0
1982032223;0
1982032300;0
1982032301;0
1982032302;0
1982032303;0
1982032304;0
1982032305;0
1982032306;44.4
1982032307;127.8
1982032308;252.8
1982032309;366.7
1982032310;458.3
1982032311;308.3
1982032312;263.9
1982032313;358.3
1982032314;175
1982032315;163.9
1982032316;100
1982032317;33.3
1982032318;0
1982032319;0
1982032320;0
1982032321;0
1982032322;0
1982032323;0
1982032400;0
1982032401;0
1982032402;0
1982032403;0
1982032404;0
1982032405;0
1982032406;47.2
1982032407;183.3
1982032408;330.6
1982032409;469.4
1982032410;555.6
1982032411;650
1982032412;661.1
1982032413;605.6
1982032414;500
1982032415;355.6
1982032416;177.8
1982032417;52.8
1982032418;0
1982032419;0
1982032420;0
1982032421;0
1982032422;0
1982032423;0
1982032500;0
1982032501;0
1982032502;0
1982032503;0
1982032504;0
1982032505;0
1982032506;55.6
1982032507;200
1982032508;336.1
1982032509;500
1982032510;602.8
1982032511;644.4
1982032512;630.6
1982032513;563.9
1982032514;383.3
1982032515;305.6
1982032516;205.6
1982032517;58.3
1982032518;0
1982032519;0
1982032520;0
1982032521;0
1982032522;0
1982032523;0
1982032600;0
1982032601;0
1982032602;0
1982032603;0
1982032604;0
1982032605;0
1982032606;75
1982032607;222.2
1982032608;372.2
1982032609;508.3
1982032610;608.3
1982032611;658.3
1982032612;647.2
1982032613;586.1
1982032614;466.7
1982032615;347.2
1982032616;191.7
1982032617;58.3
1982032618;0
1982032619;0
1982032620;0
1982032621;0
1982032622;0
1982032623;0
1982032700;0
1982032701;0
1982032702;0
1982032703;0
1982032704;0
1982032705;0
1982032706;75
1982032707;208.3
1982032708;355.6
1982032709;488.9
1982032710;580.6
1982032711;630.6
1982032712;638.9
1982032713;575
1982032714;522.2
1982032715;358.3
1982032716;208.3
1982032717;63.9
1982032718;0
1982032719;0
1982032720;0
1982032721;0
1982032722;0
1982032723;0
1982032800;0
1982032801;0
1982032802;0
1982032803;0
1982032804;0
1982032805;0
1982032806;55.6
1982032807;130.6
1982032808;241.7
1982032809;277.8
1982032810;319.4
1982032811;166.7
1982032812;230.6
1982032813;180.6
1982032814;111.1
1982032815;91.7
1982032816;94.4
1982032817;22.2
1982032818;0
1982032819;0
1982032820;0
1982032821;0
1982032822;0
1982032823;0
1982032900;0
1982032901;0
1982032902;0
1982032903;0
1982032904;0
1982032905;2.8
1982032906;13.9
1982032907;27.8
1982032908;69.4
1982032909;58.3
1982032910;88.9
1982032911;122.2
1982032912;169.4
1982032913;230.6
1982032914;211.1
1982032915;183.3
1982032916;72.2
1982032917;5.6
1982032918;2.8
1982032919;0
1982032920;0
1982032921;0
1982032922;0
1982032923;0
1982033000;0
1982033001;0
1982033002;0
1982033003;0
1982033004;0
1982033005;0
1982033006;2.8
1982033007;13.9
1982033008;50
1982033009;100
1982033010;122.2
1982033011;138.9
1982033012;147.2
1982033013;236.1
1982033014;141.7
1982033015;72.2
1982033016;58.3
1982033017;19.4
1982033018;2.8
1982033019;0
1982033020;0
1982033021;0
1982033022;0
1982033023;0
1982033100;0
1982033101;0
1982033102;0
1982033103;0
1982033104;0
1982033105;2.8
1982033106;27.8
1982033107;77.8
1982033108;222.2
1982033109;483.3
1982033110;666.7
1982033111;702.8
1982033112;700
1982033113;644.4
1982033114;550
1982033115;413.9
1982033116;247.2
1982033117;97.2
1982033118;8.3
1982033119;0
1982033120;0
1982033121;0
1982033122;0
1982033123;0
1982040100;0
1982040101;0
1982040102;0
1982040103;0
1982040104;0
1982040105;8.3
1982040106;91.7
1982040107;238.9
1982040108;386.1
1982040109;519.4
1982040110;611.1
1982040111;661.1
1982040112;661.1
1982040113;616.7
1982040114;519.4
1982040115;380.6
1982040116;227.8
1982040117;86.1
1982040118;8.3
1982040119;0
1982040120;0
1982040121;0
1982040122;0
1982040123;0
1982040200;0
1982040201;0
1982040202;0
1982040203;0
1982040204;0
1982040205;8.3
1982040206;83.3
1982040207;219.4
1982040208;361.1
1982040209;483.3
1982040210;572.2
1982040211;586.1
1982040212;625
1982040213;594.4
1982040214;438.9
1982040215;372.2
1982040216;194.4
1982040217;72.2
1982040218;5.6
1982040219;0
1982040220;0
1982040221;0
1982040222;0
1982040223;0
1982040300;0
1982040301;0
1982040302;0
1982040303;0
1982040304;0
1982040305;5.6
1982040306;22.2
1982040307;41.7
1982040308;94.4
1982040309;108.3
1982040310;152.8
1982040311;252.8
1982040312;216.7
1982040313;197.2
1982040314;152.8
1982040315;150
1982040316;50
1982040317;47.2
1982040318;8.3
1982040319;0
1982040320;0
1982040321;0
1982040322;0
1982040323;0
1982040400;0
1982040401;0
1982040402;0
1982040403;0
1982040404;0
1982040405;13.9
1982040406;105.6
1982040407;247.2
1982040408;380.6
1982040409;536.1
1982040410;663.9
1982040411;688.9
1982040412;452.8
1982040413;677.8
1982040414;547.2
1982040415;419.4
1982040416;252.8
1982040417;113.9
1982040418;11.1
1982040419;0
1982040420;0
1982040421;0
1982040422;0
1982040423;0
1982040500;0
1982040501;0
1982040502;0
1982040503;0
1982040504;0
1982040505;13.9
1982040506;100
1982040507;266.7
1982040508;422.2
1982040509;544.4
1982040510;633.3
1982040511;686.1
1982040512;680.6
1982040513;625
1982040514;511.1
1982040515;397.2
1982040516;238.9
1982040517;105.6
1982040518;13.9
1982040519;0
1982040520;0
1982040521;0
1982040522;0
1982040523;0
1982040600;0
1982040601;0
1982040602;0
1982040603;0
1982040604;0
1982040605;11.1
1982040606;66.7
1982040607;222.2
1982040608;275
1982040609;430.6
1982040610;563.9
1982040611;594.4
1982040612;622.2
1982040613;525
1982040614;344.4
1982040615;161.1
1982040616;19.4
1982040617;8.3
1982040618;0
1982040619;0
1982040620;0
1982040621;0
1982040622;0
1982040623;0
1982040700;0
1982040701;0
1982040702;0
1982040703;0
1982040704;0
1982040705;5.6
1982040706;41.7
1982040707;44.4
1982040708;58.3
1982040709;41.7
1982040710;55.6
1982040711;72.2
1982040712;58.3
1982040713;63.9
1982040714;63.9
1982040715;125
1982040716;86.1
1982040717;22.2
1982040718;5.6
1982040719;0
1982040720;0
1982040721;0
1982040722;0
1982040723;0
1982040800;0
1982040801;0
1982040802;0
1982040803;0
1982040804;0
1982040805;0
1982040806;63.9
1982040807;36.1
1982040808;91.7
1982040809;86.1
1982040810;61.1
1982040811;80.6
1982040812;91.7
1982040813;141.7
1982040814;191.7
1982040815;205.6
1982040816;130.6
1982040817;94.4
1982040818;16.7
1982040819;0
1982040820;0
1982040821;0
1982040822;0
1982040823;0
1982040900;0
1982040901;0
1982040902;0
1982040903;0
1982040904;0
1982040905;5.6
1982040906;50
1982040907;102.8
1982040908;180.6
1982040909;141.7
1982040910;533.3
1982040911;252.8
1982040912;569.4
1982040913;175
1982040914;255.6
1982040915;113.9
1982040916;183.3
1982040917;50
1982040918;8.3
1982040919;0
1982040920;0
1982040921;0
1982040922;0
1982040923;0
1982041000;0
1982041001;0
1982041002;0
1982041003;0
1982041004;0
1982041005;13.9
1982041006;88.9
1982041007;116.7
1982041008;55.6
1982041009;72.2
1982041010;41.7
1982041011;52.8
1982041012;252.8
1982041013;319.4
1982041014;244.4
1982041015;236.1
1982041016;111.1
1982041017;144.4
1982041018;22.2
1982041019;0
1982041020;0
1982041021;0
1982041022;0
1982041023;0
1982041100;0
1982041101;0
1982041102;0
1982041103;0
1982041104;0
1982041105;8.3
1982041106;50
1982041107;66.7
1982041108;161.1
1982041109;308.3
1982041110;341.7
1982041111;155.6
1982041112;497.2
1982041113;208.3
1982041114;241.7
1982041115;175
1982041116;272.2
1982041117;119.4
1982041118;13.9
1982041119;0
1982041120;0
1982041121;0
1982041122;0
1982041123;0
1982041200;0
1982041201;0
1982041202;0
1982041203;0
1982041204;0
1982041205;2.8
1982041206;16.7
1982041207;38.9
1982041208;88.9
1982041209;147.2
1982041210;311.1
1982041211;483.3
1982041212;355.6
1982041213;447.2
1982041214;275
1982041215;172.2
1982041216;200
1982041217;125
1982041218;11.1
1982041219;0
1982041220;0
1982041221;0
1982041222;0
1982041223;0
1982041300;0
1982041301;0
1982041302;0
1982041303;0
1982041304;0
1982041305;11.1
1982041306;41.7
1982041307;47.2
1982041308;41.7
1982041309;141.7
1982041310;222.2
1982041311;427.8
1982041312;280.6
1982041313;297.2
1982041314;355.6
1982041315;277.8
1982041316;302.8
1982041317;83.3
1982041318;11.1
1982041319;0
1982041320;0
1982041321;0
1982041322;0
1982041323;0
1982041400;0
1982041401;0
1982041402;0
1982041403;0
1982041404;0
1982041405;30.6
1982041406;91.7
1982041407;186.1
1982041408;341.7
1982041409;611.1
1982041410;738.9
1982041411;816.7
1982041412;519.4
1982041413;444.4
1982041414;647.2
1982041415;475
1982041416;205.6
1982041417;172.2
1982041418;36.1
1982041419;0
1982041420;0
1982041421;0
1982041422;0
1982041423;0
1982041500;0
1982041501;0
1982041502;0
1982041503;0
1982041504;0
1982041505;38.9
1982041506;172.2
1982041507;330.6
1982041508;480.6
1982041509;608.3
1982041510;694.4
1982041511;761.1
1982041512;758.3
1982041513;702.8
1982041514;613.9
1982041515;483.3
1982041516;286.1
1982041517;158.3
1982041518;30.6
1982041519;0
1982041520;0
1982041521;0
1982041522;0
1982041523;0
1982041600;0
1982041601;0
1982041602;0
1982041603;0
1982041604;0
1982041605;36.1
1982041606;172.2
1982041607;336.1
1982041608;475
1982041609;608.3
1982041610;711.1
1982041611;783.3
1982041612;497.2
1982041613;591.7
1982041614;402.8
1982041615;169.4
1982041616;119.4
1982041617;47.2
1982041618;11.1
1982041619;0
1982041620;0
1982041621;0
1982041622;0
1982041623;0
1982041700;0
1982041701;0
1982041702;0
1982041703;0
1982041704;0
1982041705;5.6
1982041706;55.6
1982041707;180.6
1982041708;258.3
1982041709;366.7
1982041710;555.6
1982041711;641.7
1982041712;580.6
1982041713;480.6
1982041714;341.7
1982041715;347.2
1982041716;263.9
1982041717;75
1982041718;22.2
1982041719;0
1982041720;0
1982041721;0
1982041722;0
1982041723;0
1982041800;0
1982041801;0
1982041802;0
1982041803;0
1982041804;0
1982041805;27.8
1982041806;116.7
1982041807;297.2
1982041808;500
1982041809;636.1
1982041810;672.2
1982041811;658.3
1982041812;700
1982041813;619.4
1982041814;572.2
1982041815;452.8
1982041816;252.8
1982041817;150
1982041818;41.7
1982041819;0
1982041820;0
1982041821;0
1982041822;0
1982041823;0
1982041900;0
1982041901;0
1982041902;0
1982041903;0
1982041904;0
1982041905;38.9
1982041906;113.9
1982041907;325
1982041908;488.9
1982041909;563.9
1982041910;508.3
1982041911;461.1
1982041912;613.9
1982041913;736.1
1982041914;486.1
1982041915;525
1982041916;347.2
1982041917;194.4
1982041918;44.4
1982041919;0
1982041920;0
1982041921;0
1982041922;0
1982041923;0
1982042000;0
1982042001;0
1982042002;0
1982042003;0
1982042004;0
1982042005;30.6
1982042006;133.3
1982042007;166.7
1982042008;327.8
1982042009;644.4
1982042010;436.1
1982042011;508.3
1982042012;330.6
1982042013;452.8
1982042014;408.3
1982042015;244.4
1982042016;230.6
1982042017;105.6
1982042018;30.6
1982042019;0
1982042020;0
1982042021;0
1982042022;0
1982042023;0
1982042100;0
1982042101;0
1982042102;0
1982042103;0
1982042104;0
1982042105;13.9
1982042106;111.1
1982042107;172.2
1982042108;200
1982042109;450
1982042110;452.8
1982042111;538.9
1982042112;516.7
1982042113;402.8
1982042114;305.6
1982042115;413.9
1982042116;236.1
1982042117;152.8
1982042118;33.3
1982042119;0
1982042120;0
1982042121;0
1982042122;0
1982042123;0
1982042200;0
1982042201;0
1982042202;0
1982042203;0
1982042204;0
1982042205;41.7
1982042206;161.1
1982042207;305.6
1982042208;455.6
1982042209;658.3
1982042210;750
1982042211;808.3
1982042212;786.1
1982042213;705.6
1982042214;580.6
1982042215;588.9
1982042216;391.7
1982042217;188.9
1982042218;47.2
1982042219;0
1982042220;0
1982042221;0
1982042222;0
1982042223;0
1982042300;0
1982042301;0
1982042302;0
1982042303;0
1982042304;0
1982042305;52.8
1982042306;186.1
1982042307;352.8
1982042308;516.7
1982042309;641.7
1982042310;744.4
1982042311;691.7
1982042312;713.9
1982042313;483.3
1982042314;255.6
1982042315;233.3
1982042316;105.6
1982042317;11.1
1982042318;2.8
1982042319;0
1982042320;0
1982042321;0
1982042322;0
1982042323;0
1982042400;0
1982042401;0
1982042402;0
1982042403;0
1982042404;0
1982042405;8.3
1982042406;13.9
1982042407;22.2
1982042408;47.2
1982042409;105.6
1982042410;172.2
1982042411;200
1982042412;186.1
1982042413;188.9
1982042414;152.8
1982042415;130.6
1982042416;108.3
1982042417;44.4
1982042418;22.2
1982042419;0
1982042420;0
1982042421;0
1982042422;0
1982042423;0
1982042500;0
1982042501;0
1982042502;0
1982042503;0
1982042504;0
1982042505;30.6
1982042506;97.2
1982042507;180.6
1982042508;472.2
1982042509;622.2
1982042510;633.3
1982042511;452.8
1982042512;544.4
1982042513;416.7
1982042514;241.7
1982042515;394.4
1982042516;208.3
1982042517;197.2
1982042518;44.4
1982042519;0
1982042520;0
1982042521;0
1982042522;0
1982042523;0
1982042600;0
1982042601;0
1982042602;0
1982042603;0
1982042604;0
1982042605;5.6
1982042606;16.7
1982042607;30.6
1982042608;158.3
1982042609;472.2
1982042610;350
1982042611;466.7
1982042612;544.4
1982042613;630.6
1982042614;466.7
1982042615;538.9
1982042616;369.4
1982042617;169.4
1982042618;58.3
1982042619;0
1982042620;0
1982042621;0
1982042622;0
1982042623;0
1982042700;0
1982042701;0
1982042702;0
1982042703;0
1982042704;0
1982042705;13.9
1982042706;50
1982042707;69.4
1982042708;116.7
1982042709;252.8
1982042710;350
1982042711;636.1
1982042712;497.2
1982042713;544.4
1982042714;466.7
1982042715;344.4
1982042716;208.3
1982042717;133.3
1982042718;27.8
1982042719;0
1982042720;0
1982042721;0
1982042722;0
1982042723;0
1982042800;0
1982042801;0
1982042802;0
1982042803;0
1982042804;0
1982042805;8.3
1982042806;33.3
1982042807;63.9
1982042808;61.1
1982042809;141.7
1982042810;138.9
1982042811;297.2
1982042812;161.1
1982042813;213.9
1982042814;122.2
1982042815;116.7
1982042816;13.9
1982042817;19.4
1982042818;5.6
1982042819;0
1982042820;0
1982042821;0
1982042822;0
1982042823;0
1982042900;0
1982042901;0
1982042902;0
1982042903;0
1982042904;2.8
1982042905;25
1982042906;50
1982042907;50
1982042908;36.1
1982042909;52.8
1982042910;86.1
1982042911;91.7
1982042912;108.3
1982042913;122.2
1982042914;172.2
1982042915;150
1982042916;269.4
1982042917;116.7
1982042918;75
1982042919;8.3
1982042920;0
1982042921;0
1982042922;0
1982042923;0
1982043000;0
1982043001;0
1982043002;0
1982043003;0
1982043004;2.8
1982043005;25
1982043006;113.9
1982043007;183.3
1982043008;283.3
1982043009;411.1
1982043010;233.3
1982043011;394.4
1982043012;363.9
1982043013;447.2
1982043014;194.4
1982043015;175
1982043016;94.4
1982043017;41.7
1982043018;5.6
1982043019;0
1982043020;0
1982043021;0
1982043022;0
1982043023;0
1982050100;0
1982050101;0
1982050102;0
1982050103;0
1982050104;0
1982050105;8.3
1982050106;25
1982050107;36.1
1982050108;69.4
1982050109;80.6
1982050110;69.4
1982050111;97.2
1982050112;105.6
1982050113;186.1
1982050114;52.8
1982050115;30.6
